date,station,tavg,dewpoint,preciptotal,sealevel,avgspeed,dayofmonth,month,year,humidity,date_station
2011-08-22,2,73.3,60.3,0.1339999999999999,29.942,6.18,17.5,8.0,2011.0,0.6417297609804039,2011-08-22_2
2011-08-23,2,72.8,60.2,0.0809999999999999,29.944,6.35,18.5,8.0,2011.0,0.6512015829471024,2011-08-23_2
2011-08-24,2,74.0,60.7,0.0799999999999999,29.919,6.19,19.5,8.0,2011.0,0.6361928240990415,2011-08-24_2
2011-08-25,2,74.3,61.1,0.0799999999999999,29.916000000000004,6.37,20.5,8.0,2011.0,0.6387852240797752,2011-08-25_2
2011-08-26,2,74.2,61.3,0.0799999999999999,29.912,6.409999999999999,21.5,8.0,2011.0,0.6449521151898147,2011-08-26_2
2011-08-27,2,74.3,61.3,0.0799999999999999,29.902000000000005,6.720000000000001,22.5,8.0,2011.0,0.6428494663287723,2011-08-27_2
2011-08-28,2,73.4,60.6,0.0799999999999999,29.899,7.12,23.5,8.0,2011.0,0.6459279414723175,2011-08-28_2
2011-08-29,2,72.7,60.1,0.0799999999999999,29.912,6.960000000000001,24.5,8.0,2011.0,0.6495278458665139,2011-08-29_2
2011-08-30,2,72.5,58.8,0.0429999999999999,29.924,7.15,25.5,8.0,2011.0,0.6234200456365989,2011-08-30_2
2011-08-31,2,72.8,59.4,0.0469999999999999,29.923,7.13,26.5,8.0,2011.0,0.6303648558198978,2011-08-31_2
2011-09-01,2,74.05,60.5,0.0469999999999999,29.911,7.409999999999999,24.4,8.1,2011.0,0.6285288112020899,2011-09-01_2
2011-09-02,2,75.7,61.2,0.0069999999999999,29.912,7.12,22.3,8.2,2011.0,0.6088615501216904,2011-09-02_2
2011-09-03,2,75.55,61.5,0.0219999999999999,29.928999999999995,6.590000000000001,20.2,8.3,2011.0,0.618661417011055,2011-09-03_2
2011-09-04,2,75.0,61.1,0.0219999999999999,29.928,7.040000000000001,18.1,8.4,2011.0,0.6214487060127458,2011-09-04_2
2011-09-05,2,73.8,59.9,0.0219999999999999,29.938,8.360000000000001,16.0,8.5,2011.0,0.619880403685671,2011-09-05_2
2011-09-06,2,72.45,58.5,0.0219999999999999,29.961,8.86,13.9,8.6,2011.0,0.617014411404631,2011-09-06_2
2011-09-07,2,71.95,57.7,0.0219999999999999,29.983000000000004,9.27,11.8,8.7,2011.0,0.6099538295791318,2011-09-07_2
2011-09-08,2,71.8,57.4,0.0279999999999999,29.986,10.37,9.7,8.8,2011.0,0.606355031679017,2011-09-08_2
2011-09-09,2,71.45,58.1,0.0369999999999999,29.978,10.53,7.6,8.9,2011.0,0.6306478480886016,2011-09-09_2
2011-09-10,2,70.5,57.7,0.0329999999999999,29.983,9.99,5.5,9.0,2011.0,0.6435705844035327,2011-09-10_2
2011-09-11,2,69.25,56.6,0.0329999999999999,29.992,9.830000000000002,6.5,9.0,2011.0,0.6454066290213405,2011-09-11_2
2011-09-12,2,68.1,55.6,0.0329999999999999,29.995,10.1,7.5,9.0,2011.0,0.6468409735961759,2011-09-12_2
2011-09-13,2,66.9,54.3,0.0179999999999999,29.999,10.31,8.5,9.0,2011.0,0.6431085911225701,2011-09-13_2
2011-09-14,2,65.6,53.3,0.0179999999999999,30.004,9.97,9.5,9.0,2011.0,0.6492648011548433,2011-09-14_2
2011-09-15,2,64.8,52.3,0.0179999999999999,30.029000000000003,9.21,10.5,9.0,2011.0,0.6437242814320514,2011-09-15_2
2011-09-16,2,64.0,51.4,0.0179999999999999,30.047999999999995,8.15,11.5,9.0,2011.0,0.6404029434851044,2011-09-16_2
2011-09-17,2,63.65,51.1,0.0179999999999999,30.062,7.779999999999999,12.5,9.0,2011.0,0.6409246285537402,2011-09-17_2
2011-09-18,2,62.95,51.1,0.0459999999999999,30.07,7.0600000000000005,13.5,9.0,2011.0,0.6577788047555719,2011-09-18_2
2011-09-19,2,62.35,50.8,0.0759999999999999,30.072000000000003,6.8,14.5,9.0,2011.0,0.6661911351611304,2011-09-19_2
2011-09-20,2,62.05,50.2,0.0759999999999999,30.072000000000003,7.209999999999999,15.5,9.0,2011.0,0.6578994878215515,2011-09-20_2
2011-09-21,2,61.35,49.2,0.0759999999999999,30.068,7.769999999999999,16.5,9.0,2011.0,0.6503232418202122,2011-09-21_2
2011-09-22,2,59.65,48.0,0.0759999999999999,30.086,7.56,17.5,9.0,2011.0,0.6595247234749702,2011-09-22_2
2011-09-23,2,58.45,47.1,0.0779999999999999,30.102000000000004,7.42,18.5,9.0,2011.0,0.6657860729567406,2011-09-23_2
2011-09-24,2,58.75,47.4,0.0849999999999999,30.103,7.139999999999999,19.5,9.0,2011.0,0.6660998850049625,2011-09-24_2
2011-09-25,2,59.45,49.1,0.1079999999999999,30.058,6.82,20.5,9.0,2011.0,0.6922836793198774,2011-09-25_2
2011-09-26,2,59.9,50.3,0.1979999999999999,29.99,7.69,21.5,9.0,2011.0,0.7113551854945035,2011-09-26_2
2011-09-27,2,59.7,51.2,0.2229999999999999,29.933,7.44,22.5,9.0,2011.0,0.738806141737132,2011-09-27_2
2011-09-28,2,59.45,51.2,0.2039999999999999,29.899,7.31,23.5,9.0,2011.0,0.7460475141807027,2011-09-28_2
2011-09-29,2,59.1,50.4,0.1719999999999999,29.873,8.0,24.5,9.0,2011.0,0.7326509346213521,2011-09-29_2
2011-09-30,2,57.95,49.2,0.1879999999999999,29.874,9.02,25.5,9.0,2011.0,0.7300688100032273,2011-09-30_2
2011-10-01,2,56.5,48.3,0.1879999999999999,29.905999999999995,9.11,23.5,9.1,2011.0,0.741307004608961,2011-10-01_2
2011-10-02,2,56.0,47.5,0.1879999999999999,29.92,8.85,21.5,9.2,2011.0,0.7334488391774869,2011-10-02_2
2011-10-03,2,56.25,47.3,0.1859999999999999,29.934999999999995,8.620000000000001,19.5,9.3,2011.0,0.7224693133975487,2011-10-03_2
2011-10-04,2,56.55,47.2,0.1789999999999998,29.962,8.26,17.5,9.4,2011.0,0.7127721028956588,2011-10-04_2
2011-10-05,2,57.25,46.6,0.1559999999999999,29.996,7.970000000000001,15.5,9.5,2011.0,0.6826211083977801,2011-10-05_2
2011-10-06,2,58.3,46.6,0.0659999999999999,30.053,7.19,13.5,9.6,2011.0,0.6596058060875662,2011-10-06_2
2011-10-07,2,59.6,46.4,0.0409999999999999,30.107,7.159999999999999,11.5,9.7,2011.0,0.6260651848749673,2011-10-07_2
2011-10-08,2,60.9,46.3,0.0259999999999999,30.157,7.18,9.5,9.8,2011.0,0.5931702619711741,2011-10-08_2
2011-10-09,2,61.85,46.4,0.0169999999999999,30.215000000000003,6.29,7.5,9.9,2011.0,0.574361582944671,2011-10-09_2
2011-10-10,2,63.35,47.1,0.0,30.227000000000004,5.299999999999999,5.5,10.0,2011.0,0.5584969024601939,2011-10-10_2
2011-10-11,2,65.15,48.3,0.0,30.198,4.64,6.5,10.0,2011.0,0.5466889340875303,2011-10-11_2
2011-10-12,2,66.55,49.5,0.0,30.152,4.859999999999999,7.5,10.0,2011.0,0.544250805146819,2011-10-12_2
2011-10-13,2,66.6,50.6,0.0489999999999999,30.085,5.05,8.5,10.0,2011.0,0.5733388153631549,2011-10-13_2
2011-10-14,2,66.1,50.0,0.0489999999999999,30.021000000000004,6.409999999999999,9.5,10.0,2011.0,0.5703596492877134,2011-10-14_2
2011-10-15,2,64.9,48.9,0.0489999999999999,29.980999999999995,7.63,10.5,10.0,2011.0,0.5704865482129213,2011-10-15_2
2011-10-16,2,63.35,47.8,0.0609999999999999,29.94,7.979999999999999,11.5,10.0,2011.0,0.5777168358866265,2011-10-16_2
2011-10-17,2,61.05,46.0,0.0609999999999999,29.902,8.43,12.5,10.0,2011.0,0.5841912018138188,2011-10-17_2
2011-10-18,2,58.6,44.5,0.0629999999999999,29.858,8.46,13.5,10.0,2011.0,0.6028696061013016,2011-10-18_2
2011-10-19,2,56.45,43.5,0.1469999999999999,29.797,10.07,14.5,10.0,2011.0,0.6293891753307398,2011-10-19_2
2011-10-20,2,54.1,42.4,0.1539999999999999,29.754,10.92,15.5,10.0,2011.0,0.6571771939715424,2011-10-20_2
2011-10-21,2,51.85,40.6,0.1539999999999999,29.761000000000003,11.03,16.5,10.0,2011.0,0.6645286248097929,2011-10-21_2
2011-10-22,2,50.35,39.2,0.1539999999999999,29.788,10.739999999999998,17.5,10.0,2011.0,0.6645649527960533,2011-10-22_2
2011-10-23,2,49.95,37.9,0.1269999999999999,29.829,10.83,18.5,10.0,2011.0,0.6385981332095378,2011-10-23_2
2011-10-24,2,49.85,37.7,0.1329999999999999,29.873,10.01,19.5,10.0,2011.0,0.6362068690990956,2011-10-24_2
2011-10-25,2,50.6,38.6,0.1459999999999999,29.879,9.580000000000002,20.5,10.0,2011.0,0.6403769327444375,2011-10-25_2
2011-10-26,2,50.35,38.9,0.1339999999999999,29.888000000000005,10.19,21.5,10.0,2011.0,0.6540270404426437,2011-10-26_2
2011-10-27,2,49.95,39.4,0.1499999999999999,29.907,9.75,22.5,10.0,2011.0,0.6769579984500395,2011-10-27_2
2011-10-28,2,49.75,38.8,0.1479999999999999,29.936,9.6,23.5,10.0,2011.0,0.6663264870092698,2011-10-28_2
2011-10-29,2,49.6,37.6,0.0639999999999999,29.977000000000004,8.09,24.5,10.0,2011.0,0.6385219603618827,2011-10-29_2
2011-10-30,2,49.9,37.2,0.0679999999999999,30.011000000000003,7.720000000000001,25.5,10.0,2011.0,0.6196407922479599,2011-10-30_2
2011-10-31,2,49.95,37.3,0.0679999999999999,30.015,7.659999999999999,26.5,10.0,2011.0,0.6209907442343101,2011-10-31_2
2012-05-01,2,50.55,38.9,0.0999999999999999,30.004,7.9,24.4,9.5,2011.1,0.6479233643413375,2012-05-01_2
2012-05-02,2,52.05,40.7,0.0779999999999999,29.993,8.169999999999998,22.3,9.0,2011.2,0.6571987649773264,2012-05-02_2
2012-05-03,2,54.4,43.2,0.0789999999999999,29.974,8.790000000000001,20.2,8.5,2011.3,0.6636250437864681,2012-05-03_2
2012-05-04,2,54.4,44.2,0.0939999999999999,29.98,8.709999999999999,18.1,8.0,2011.4,0.6882154286144542,2012-05-04_2
2012-05-05,2,55.15,45.4,0.0939999999999999,29.99,8.06,16.0,7.5,2011.5,0.7022056007259753,2012-05-05_2
2012-05-06,2,57.05,47.0,0.1179999999999999,29.977000000000004,8.09,13.9,7.0,2011.6,0.6955969820315019,2012-05-06_2
2012-05-07,2,58.3,49.4,0.1769999999999999,29.951,8.03,11.8,6.5,2011.7,0.7301958009532216,2012-05-07_2
2012-05-08,2,59.85,51.0,0.1779999999999999,29.928,8.44,9.7,6.0,2011.8,0.7335433403924824,2012-05-08_2
2012-05-09,2,60.45,51.9,0.1669999999999999,29.916000000000004,8.1,7.6,5.5,2011.9,0.7418661893113749,2012-05-09_2
2012-05-10,2,61.35,51.7,0.1669999999999999,29.908000000000005,8.18,5.5,5.0,2012.0,0.7197520185552129,2012-05-10_2
2012-05-11,2,61.85,50.2,0.1349999999999999,29.924,8.530000000000001,6.5,5.0,2012.0,0.6758854797624397,2012-05-11_2
2012-05-12,2,60.85,48.7,0.1599999999999999,29.962,8.450000000000001,7.5,5.0,2012.0,0.6625440734632474,2012-05-12_2
2012-05-13,2,59.2,45.6,0.1529999999999999,29.994,8.03,8.5,5.0,2012.0,0.6341579903586421,2012-05-13_2
2012-05-14,2,59.25,43.7,0.1249999999999999,30.006,7.479999999999999,9.5,5.0,2012.0,0.5928043198576257,2012-05-14_2
2012-05-15,2,60.45,42.7,0.1249999999999999,29.996,7.889999999999999,10.5,5.0,2012.0,0.5454264361769923,2012-05-15_2
2012-05-16,2,59.85,40.6,0.0849999999999999,30.012,8.430000000000001,11.5,5.0,2012.0,0.5136777431006887,2012-05-16_2
2012-05-17,2,60.1,39.0,0.0259999999999999,30.036,8.53,12.5,5.0,2012.0,0.4664826111194101,2012-05-17_2
2012-05-18,2,61.15,38.3,0.0249999999999999,30.053,8.48,13.5,5.0,2012.0,0.4398875268980043,2012-05-18_2
2012-05-19,2,63.6,39.2,0.0249999999999999,30.061,8.559999999999999,14.5,5.0,2012.0,0.4122289617310763,2012-05-19_2
2012-05-20,2,65.95,41.6,0.0389999999999999,30.058,9.06,15.5,5.0,2012.0,0.4167448557542991,2012-05-20_2
2012-05-21,2,65.6,42.2,0.0389999999999999,30.059999999999995,9.44,16.5,5.0,2012.0,0.4336519243860032,2012-05-21_2
2012-05-22,2,65.55,41.9,0.0139999999999999,30.040000000000003,9.35,17.5,5.0,2012.0,0.4281408080773486,2012-05-22_2
2012-05-23,2,66.0,42.7,0.0139999999999999,30.006,9.1,18.5,5.0,2012.0,0.4340631770227576,2012-05-23_2
2012-05-24,2,67.65,44.3,0.0139999999999999,29.969,10.17,19.5,5.0,2012.0,0.4359452528477991,2012-05-24_2
2012-05-25,2,68.0,44.8,0.0139999999999999,29.975,10.07,20.5,5.0,2012.0,0.4387928582477436,2012-05-25_2
2012-05-26,2,69.5,46.9,0.0139999999999999,29.972,9.94,21.5,5.0,2012.0,0.4515898261642285,2012-05-26_2
2012-05-27,2,72.0,48.7,0.0139999999999999,29.95,10.4,22.5,5.0,2012.0,0.4440736773048949,2012-05-27_2
2012-05-28,2,73.3,50.9,0.0159999999999999,29.922000000000004,11.05,23.5,5.0,2012.0,0.4584672818615892,2012-05-28_2
2012-05-29,2,73.0,50.2,0.0159999999999999,29.902000000000005,11.34,24.5,5.0,2012.0,0.4523206088773889,2012-05-29_2
2012-05-30,2,71.25,49.1,0.0019999999999999,29.895,11.29,25.5,5.0,2012.0,0.4623824941643262,2012-05-30_2
2012-05-31,2,70.5,49.2,0.0989999999999999,29.879,11.23,26.5,5.0,2012.0,0.4828927917471113,2012-05-31_2
2012-06-01,2,70.3,49.4,0.1019999999999999,29.857,11.52,24.4,5.1,2012.0,0.4915746997045547,2012-06-01_2
2012-06-02,2,69.9,50.0,0.1019999999999999,29.848000000000003,12.08,22.3,5.2,2012.0,0.5097630376175044,2012-06-02_2
2012-06-03,2,68.85,49.6,0.1019999999999999,29.860000000000003,11.51,20.2,5.3,2012.0,0.5187867138998031,2012-06-03_2
2012-06-04,2,68.15,49.4,0.1019999999999999,29.851,11.34,18.1,5.4,2012.0,0.5262576224853144,2012-06-04_2
2012-06-05,2,67.2,48.9,0.1019999999999999,29.845,11.22,16.0,5.5,2012.0,0.5342571183279595,2012-06-05_2
2012-06-06,2,65.2,47.8,0.1019999999999999,29.863,10.75,13.9,5.6,2012.0,0.5463398191306036,2012-06-06_2
2012-06-07,2,63.4,46.3,0.0999999999999999,29.898000000000003,9.86,11.8,5.7,2012.0,0.5486074762263545,2012-06-07_2
2012-06-08,2,63.25,46.6,0.0999999999999999,29.918,9.43,9.7,5.8,2012.0,0.5548147942031056,2012-06-08_2
2012-06-09,2,64.9,47.0,0.0999999999999999,29.917,9.43,7.6,5.9,2012.0,0.5352130003072421,2012-06-09_2
2012-06-10,2,67.85,48.0,0.0029999999999999,29.912,9.21,5.5,6.0,2012.0,0.4984584314423569,2012-06-10_2
2012-06-11,2,70.3,49.9,0.0,29.914,9.239999999999998,6.5,6.0,2012.0,0.4899823378245907,2012-06-11_2
2012-06-12,2,71.1,49.9,0.0,29.94,9.11,7.5,6.0,2012.0,0.4756795834291693,2012-06-12_2
2012-06-13,2,70.7,49.6,0.0,29.974,9.0,8.5,6.0,2012.0,0.4769397541688485,2012-06-13_2
2012-06-14,2,71.35,49.7,0.0,29.994,8.93,9.5,6.0,2012.0,0.4686131482924338,2012-06-14_2
2012-06-15,2,73.05,49.6,0.0,29.998,8.78,10.5,6.0,2012.0,0.4409867991157588,2012-06-15_2
2012-06-16,2,74.7,50.9,0.0379999999999999,29.986,9.45,11.5,6.0,2012.0,0.437011156561465,2012-06-16_2
2012-06-17,2,75.75,52.3,0.0529999999999999,29.960999999999995,9.63,12.5,6.0,2012.0,0.4450865047181144,2012-06-17_2
2012-06-18,2,76.65,54.0,0.0529999999999999,29.934000000000005,10.64,13.5,6.0,2012.0,0.4604211473105324,2012-06-18_2
2012-06-19,2,77.35,55.5,0.0529999999999999,29.933,10.989999999999998,14.5,6.0,2012.0,0.4743682477240972,2012-06-19_2
2012-06-20,2,77.65,56.2,0.0529999999999999,29.936,11.41,15.5,6.0,2012.0,0.4810520624997313,2012-06-20_2
2012-06-21,2,77.2,55.9,0.0559999999999999,29.944,11.24,16.5,6.0,2012.0,0.4833797377836147,2012-06-21_2
2012-06-22,2,77.55,56.4,0.0559999999999999,29.938,10.69,17.5,6.0,2012.0,0.4864948578170597,2012-06-22_2
2012-06-23,2,78.6,57.4,0.0559999999999999,29.922000000000004,10.330000000000002,18.5,6.0,2012.0,0.4871202633215246,2012-06-23_2
2012-06-24,2,79.4,58.4,0.0559999999999999,29.908000000000005,10.31,19.5,6.0,2012.0,0.4915306183067747,2012-06-24_2
2012-06-25,2,78.25,58.4,0.0559999999999999,29.909,11.02,20.5,6.0,2012.0,0.5068584468899466,2012-06-25_2
2012-06-26,2,77.3,57.5,0.0179999999999999,29.914,10.42,21.5,6.0,2012.0,0.5063048773921375,2012-06-26_2
2012-06-27,2,77.35,56.7,0.0029999999999999,29.916000000000004,10.8,22.5,6.0,2012.0,0.4918162159832873,2012-06-27_2
2012-06-28,2,78.05,57.0,0.0189999999999999,29.92,10.19,23.5,6.0,2012.0,0.4854273693062316,2012-06-28_2
2012-06-29,2,77.5,56.7,0.0469999999999999,29.913,9.63,24.5,6.0,2012.0,0.4893986134029631,2012-06-29_2
2012-06-30,2,77.0,57.3,0.0469999999999999,29.901,8.870000000000001,25.5,6.0,2012.0,0.5104772546121139,2012-06-30_2
2012-07-01,2,77.15,58.1,0.0999999999999999,29.903,8.489999999999998,23.5,6.1,2012.0,0.5251624605350467,2012-07-01_2
2012-07-02,2,78.4,59.8,0.0999999999999999,29.899,8.58,21.5,6.2,2012.0,0.5353572375517291,2012-07-02_2
2012-07-03,2,79.55,61.0,0.0999999999999999,29.884,9.11,19.5,6.3,2012.0,0.5379217436794683,2012-07-03_2
2012-07-04,2,80.5,62.0,0.0999999999999999,29.874,9.18,17.5,6.4,2012.0,0.5401503947823155,2012-07-04_2
2012-07-05,2,82.7,64.0,0.0999999999999999,29.856,8.309999999999999,15.5,6.5,2012.0,0.5399895652340333,2012-07-05_2
2012-07-06,2,84.85,66.0,0.0999999999999999,29.846000000000004,8.33,13.5,6.6,2012.0,0.5406218812234926,2012-07-06_2
2012-07-07,2,85.75,67.7,0.0999999999999999,29.853,8.25,11.5,6.7,2012.0,0.5554574991541754,2012-07-07_2
2012-07-08,2,84.8,66.5,0.0839999999999999,29.878000000000004,8.440000000000001,9.5,6.8,2012.0,0.5498830761709773,2012-07-08_2
2012-07-09,2,84.7,66.2,0.0559999999999999,29.898000000000003,8.3,7.5,6.9,2012.0,0.5459045434916552,2012-07-09_2
2012-07-10,2,84.4,65.0,0.0559999999999999,29.925,8.67,5.5,7.0,2012.0,0.5270699477112318,2012-07-10_2
2012-07-11,2,84.35,63.9,0.0,29.942,8.99,6.5,7.0,2012.0,0.5049465946401088,2012-07-11_2
2012-07-12,2,83.85,62.3,0.0,29.955,9.3,7.5,7.0,2012.0,0.485637332232386,2012-07-12_2
2012-07-13,2,83.55,61.9,0.0,29.973000000000003,8.95,8.5,7.0,2012.0,0.4833983011343062,2012-07-13_2
2012-07-14,2,82.5,61.7,0.0,29.99,8.55,9.5,7.0,2012.0,0.4980276748262932,2012-07-14_2
2012-07-15,2,81.7,61.5,0.0,30.003000000000004,8.530000000000001,10.5,7.0,2012.0,0.5077807381287927,2012-07-15_2
2012-07-16,2,81.1,60.9,0.0,30.003,8.76,11.5,7.0,2012.0,0.5069065783630109,2012-07-16_2
2012-07-17,2,81.45,60.7,0.0,29.99,8.620000000000001,12.5,7.0,2012.0,0.4978329415729011,2012-07-17_2
2012-07-18,2,81.6,62.2,0.0549999999999999,29.975,8.23,13.5,7.0,2012.0,0.5250328551097739,2012-07-18_2
2012-07-19,2,81.55,63.3,0.1439999999999999,29.961,8.5,14.5,7.0,2012.0,0.5506907990362785,2012-07-19_2
2012-07-20,2,81.45,63.8,0.1439999999999999,29.956,8.5,15.5,7.0,2012.0,0.5623146439674065,2012-07-20_2
2012-07-21,2,81.6,64.4,0.1439999999999999,29.951,8.05,16.5,7.0,2012.0,0.5711029090996617,2012-07-21_2
2012-07-22,2,81.8,65.6,0.1449999999999999,29.949,7.76,17.5,7.0,2012.0,0.5880513618535075,2012-07-22_2
2012-07-23,2,82.45,66.0,0.1459999999999999,29.937,8.18,18.5,7.0,2012.0,0.5847030334477419,2012-07-23_2
2012-07-24,2,82.4,66.0,0.1829999999999999,29.929,8.430000000000001,19.5,7.0,2012.0,0.5857332046675089,2012-07-24_2
2012-07-25,2,82.9,66.1,0.1829999999999999,29.901,8.95,20.5,7.0,2012.0,0.5789411312051408,2012-07-25_2
2012-07-26,2,82.2,66.5,0.1899999999999999,29.880000000000003,8.91,21.5,7.0,2012.0,0.5996857919459979,2012-07-26_2
2012-07-27,2,81.1,66.3,0.1909999999999999,29.882,8.86,22.5,7.0,2012.0,0.6148185487872166,2012-07-27_2
2012-07-28,2,80.7,65.2,0.1359999999999999,29.901,8.82,23.5,7.0,2012.0,0.5989013385982149,2012-07-28_2
2012-07-29,2,80.75,64.0,0.0469999999999999,29.915,8.47,24.5,7.0,2012.0,0.5714110132977214,2012-07-29_2
2012-07-30,2,81.55,64.0,0.0469999999999999,29.902,8.1,25.5,7.0,2012.0,0.557394442608534,2012-07-30_2
2012-07-31,2,81.5,64.2,0.0639999999999999,29.888,8.47,26.5,7.0,2012.0,0.5626351843187609,2012-07-31_2
2012-08-01,2,81.25,64.0,0.0629999999999999,29.875,8.3,24.4,7.1,2012.0,0.5632723061659046,2012-08-01_2
2012-08-02,2,80.5,63.4,0.0619999999999999,29.869,7.9,22.3,7.2,2012.0,0.5647109074179926,2012-08-02_2
2012-08-03,2,80.95,63.3,0.0249999999999999,29.861,7.75,20.2,7.3,2012.0,0.554213071526063,2012-08-03_2
2012-08-04,2,80.55,63.4,0.1269999999999999,29.873,7.239999999999999,18.1,7.4,2012.0,0.5631594190746122,2012-08-04_2
2012-08-05,2,80.25,62.4,0.1199999999999999,29.907,7.19,16.0,7.5,2012.0,0.5480312481937913,2012-08-05_2
2012-08-06,2,80.05,61.6,0.1189999999999999,29.93,6.76,13.9,7.6,2012.0,0.5360262812674602,2012-08-06_2
2012-08-07,2,80.4,61.5,0.1189999999999999,29.917,6.610000000000001,11.8,7.7,2012.0,0.5282193525036215,2012-08-07_2
2012-08-08,2,80.55,61.9,0.1199999999999999,29.909,6.859999999999999,9.7,7.8,2012.0,0.5331179397646709,2012-08-08_2
2012-08-09,2,79.35,62.0,0.1199999999999999,29.905,7.039999999999999,7.6,7.9,2012.0,0.5583782732388303,2012-08-09_2
2012-08-10,2,78.4,61.0,0.1429999999999999,29.904,7.68,5.5,8.0,2012.0,0.5560832153798806,2012-08-10_2
2012-08-11,2,77.25,59.9,0.1429999999999999,29.91,8.0,6.5,8.0,2012.0,0.5555019104836462,2012-08-11_2
2012-08-12,2,75.95,59.1,0.1429999999999999,29.925,7.790000000000001,7.5,8.0,2012.0,0.5631547909929007,2012-08-12_2
2012-08-13,2,74.3,58.7,0.1769999999999999,29.936,7.409999999999999,8.5,8.0,2012.0,0.5899024001622609,2012-08-13_2
2012-08-14,2,73.0,57.9,0.0759999999999999,29.943,7.15,9.5,8.0,2012.0,0.599615479970303,2012-08-14_2
2012-08-15,2,72.9,57.9,0.0759999999999999,29.93,6.95,10.5,8.0,2012.0,0.6013986489238028,2012-08-15_2
2012-08-16,2,72.25,58.4,0.1069999999999999,29.908,7.44,11.5,8.0,2012.0,0.6254011114370562,2012-08-16_2
2012-08-17,2,71.0,57.7,0.1069999999999999,29.913,7.35,12.5,8.0,2012.0,0.6340003074483243,2012-08-17_2
2012-08-18,2,69.8,56.2,0.1059999999999999,29.917,6.99,13.5,8.0,2012.0,0.6266322330884948,2012-08-18_2
2012-08-19,2,69.65,54.9,0.1059999999999999,29.924,6.489999999999999,14.5,8.0,2012.0,0.6019018280536894,2012-08-19_2
2012-08-20,2,69.55,54.8,0.1189999999999999,29.931,5.45,15.5,8.0,2012.0,0.6017725495917541,2012-08-20_2
2012-08-21,2,69.55,54.7,0.1189999999999999,29.941000000000003,5.11,16.5,8.0,2012.0,0.5997565548146697,2012-08-21_2
2012-08-22,2,70.45,54.5,0.1189999999999999,29.94,5.45,17.5,8.0,2012.0,0.5819744042190529,2012-08-22_2
2012-08-23,2,71.7,53.8,0.0849999999999999,29.948,5.970000000000001,18.5,8.0,2012.0,0.5430036816978981,2012-08-23_2
2012-08-24,2,72.85,53.4,0.0839999999999999,29.956,6.33,19.5,8.0,2012.0,0.514631045658996,2012-08-24_2
2012-08-25,2,73.45,53.1,0.0839999999999999,29.966,6.5200000000000005,20.5,8.0,2012.0,0.5002588881803448,2012-08-25_2
2012-08-26,2,73.9,53.5,0.4189999999999999,29.982,6.32,21.5,8.0,2012.0,0.4994223694943466,2012-08-26_2
2012-08-27,2,74.95,54.5,0.4189999999999999,29.986,6.279999999999999,22.5,8.0,2012.0,0.4998332635808041,2012-08-27_2
2012-08-28,2,75.7,55.8,0.4189999999999999,29.995,6.35,23.5,8.0,2012.0,0.5116770389474969,2012-08-28_2
2012-08-29,2,76.4,56.7,0.4189999999999999,30.006,6.459999999999999,24.5,8.0,2012.0,0.5163448725499096,2012-08-29_2
2012-08-30,2,77.6,57.0,0.3659999999999999,30.009,7.01,25.5,8.0,2012.0,0.5008509163912526,2012-08-30_2
2012-08-31,2,79.0,58.3,0.3659999999999999,30.004,7.56,26.5,8.0,2012.0,0.5009050924573637,2012-08-31_2
2012-09-01,2,78.75,60.0,0.3909999999999999,30.005000000000003,7.789999999999999,24.4,8.1,2012.0,0.5395457085400341,2012-09-01_2
2012-09-02,2,78.55,61.5,0.3909999999999999,29.99,8.27,22.3,8.2,2012.0,0.5727331944566172,2012-09-02_2
2012-09-03,2,78.35,62.8,0.3909999999999999,29.979,8.069999999999999,20.2,8.3,2012.0,0.6009124820849622,2012-09-03_2
2012-09-04,2,77.95,64.0,0.4239999999999999,29.96400000000001,7.9,18.1,8.4,2012.0,0.630790150551025,2012-09-04_2
2012-09-05,2,78.1,63.9,0.0749999999999999,29.944,7.790000000000001,16.0,8.5,2012.0,0.6249016719698787,2012-09-05_2
2012-09-06,2,78.05,63.8,0.0749999999999999,29.93,7.75,13.9,8.6,2012.0,0.6238356802165763,2012-09-06_2
2012-09-07,2,77.5,63.7,0.0949999999999999,29.904000000000003,8.059999999999999,11.8,8.7,2012.0,0.6334958346305115,2012-09-07_2
2012-09-08,2,76.25,62.8,0.1179999999999999,29.886000000000003,8.59,9.7,8.8,2012.0,0.6387062819655644,2012-09-08_2
2012-09-09,2,74.65,62.2,0.1179999999999999,29.890000000000004,8.59,7.6,8.9,2012.0,0.6559580805633909,2012-09-09_2
2012-09-10,2,72.95,60.5,0.1179999999999999,29.903,8.069999999999999,5.5,9.0,2012.0,0.6535094551758865,2012-09-10_2
2012-09-11,2,72.55,58.8,0.0929999999999999,29.914,8.06,6.5,9.0,2012.0,0.6243203037099823,2012-09-11_2
2012-09-12,2,72.25,57.3,0.0929999999999999,29.937,7.81,7.5,9.0,2012.0,0.5984490494500422,2012-09-12_2
2012-09-13,2,70.65,55.9,0.1059999999999999,29.973000000000003,8.21,8.5,9.0,2012.0,0.6017940787645919,2012-09-13_2
2012-09-14,2,69.25,53.6,0.0729999999999999,30.017999999999997,8.14,9.5,9.0,2012.0,0.5807131409279978,2012-09-14_2
2012-09-15,2,68.35,51.6,0.0559999999999999,30.06,7.85,10.5,9.0,2012.0,0.5576879745105782,2012-09-15_2
